threshold,tp,tn,fp,fn,tpr,fpr
0.43,65,297,3,235,0.216666666667,0.01
0.44,68,296,4,232,0.226666666667,0.0133333333333
0.45,70,296,4,230,0.233333333333,0.0133333333333
0.46,76,296,4,224,0.253333333333,0.0133333333333
0.47000000000000003,81,296,4,219,0.27,0.0133333333333
0.48,84,295,5,216,0.28,0.0166666666667
0.49,91,295,5,209,0.303333333333,0.0166666666667
0.5,92,294,6,208,0.306666666667,0.02
0.51,97,294,6,203,0.323333333333,0.02
0.52,102,294,6,198,0.34,0.02
0.53,105,294,6,195,0.35,0.02
0.54,108,294,6,192,0.36,0.02
0.55,113,294,6,187,0.376666666667,0.02
0.56,121,294,6,179,0.403333333333,0.02
0.5700000000000001,125,293,7,175,0.416666666667,0.0233333333333
0.58,131,293,7,169,0.436666666667,0.0233333333333
0.59,136,292,8,164,0.453333333333,0.0266666666667
0.6,137,292,8,163,0.456666666667,0.0266666666667
0.61,141,291,9,159,0.47,0.03
0.62,146,291,9,154,0.486666666667,0.03
0.63,151,291,9,149,0.503333333333,0.03
0.64,155,288,12,145,0.516666666667,0.04
0.65,157,287,13,143,0.523333333333,0.0433333333333
0.66,159,286,14,141,0.53,0.0466666666667
0.67,166,286,14,134,0.553333333333,0.0466666666667
0.68,168,286,14,132,0.56,0.0466666666667
0.6900000000000001,173,286,14,127,0.576666666667,0.0466666666667
0.7000000000000001,174,285,15,126,0.58,0.05
0.71,176,285,15,124,0.586666666667,0.05
0.72,178,285,15,122,0.593333333333,0.05
0.73,180,284,16,120,0.6,0.0533333333333
0.74,184,281,19,116,0.613333333333,0.0633333333333
0.75,187,280,20,113,0.623333333333,0.0666666666667
0.76,190,279,21,110,0.633333333333,0.07
0.77,192,277,23,108,0.64,0.0766666666667
0.78,194,277,23,106,0.646666666667,0.0766666666667
0.79,195,276,24,105,0.65,0.08
0.8,197,275,25,103,0.656666666667,0.0833333333333
0.81,200,273,27,100,0.666666666667,0.09
0.8200000000000001,203,272,28,97,0.676666666667,0.0933333333333
0.8300000000000001,204,272,28,96,0.68,0.0933333333333
0.84,207,269,31,93,0.69,0.103333333333
0.85,213,267,33,87,0.71,0.11
0.86,216,265,35,84,0.72,0.116666666667
0.87,217,261,39,83,0.723333333333,0.13
0.88,218,259,41,82,0.726666666667,0.136666666667
0.89,219,259,41,81,0.73,0.136666666667
0.9,220,258,42,80,0.733333333333,0.14
0.91,222,258,42,78,0.74,0.14
0.92,224,258,42,76,0.746666666667,0.14
0.93,224,256,44,76,0.746666666667,0.146666666667
0.9400000000000001,225,255,45,75,0.75,0.15
0.9500000000000001,228,250,50,72,0.76,0.166666666667
0.96,230,249,51,70,0.766666666667,0.17
0.97,232,246,54,68,0.773333333333,0.18
0.98,237,241,59,63,0.79,0.196666666667
0.99,239,240,60,61,0.796666666667,0.2
1.0,242,239,61,58,0.806666666667,0.203333333333
1.01,244,238,62,56,0.813333333333,0.206666666667
1.02,245,235,65,55,0.816666666667,0.216666666667
1.03,252,232,68,48,0.84,0.226666666667
1.04,253,231,69,47,0.843333333333,0.23
1.05,256,231,69,44,0.853333333333,0.23
1.06,256,230,70,44,0.853333333333,0.233333333333
1.07,258,229,71,42,0.86,0.236666666667
1.08,261,228,72,39,0.87,0.24
1.09,263,225,75,37,0.876666666667,0.25
1.1,265,225,75,35,0.883333333333,0.25
1.11,265,223,77,35,0.883333333333,0.256666666667
1.12,268,220,80,32,0.893333333333,0.266666666667
1.1300000000000001,271,220,80,29,0.903333333333,0.266666666667
1.1400000000000001,272,218,82,28,0.906666666667,0.273333333333
1.1500000000000001,272,214,86,28,0.906666666667,0.286666666667
1.16,273,213,87,27,0.91,0.29
1.17,275,212,88,25,0.916666666667,0.293333333333
1.18,278,209,91,22,0.926666666667,0.303333333333
1.19,278,205,95,22,0.926666666667,0.316666666667
1.2,278,203,97,22,0.926666666667,0.323333333333
1.21,278,202,98,22,0.926666666667,0.326666666667
1.22,280,198,102,20,0.933333333333,0.34
1.23,281,195,105,19,0.936666666667,0.35
1.24,281,193,107,19,0.936666666667,0.356666666667
1.25,282,191,109,18,0.94,0.363333333333
1.26,283,190,110,17,0.943333333333,0.366666666667
1.27,284,189,111,16,0.946666666667,0.37
1.28,284,187,113,16,0.946666666667,0.376666666667
1.29,285,184,116,15,0.95,0.386666666667
1.3,286,181,119,14,0.953333333333,0.396666666667
1.31,286,179,121,14,0.953333333333,0.403333333333
1.32,287,175,125,13,0.956666666667,0.416666666667
1.33,289,171,129,11,0.963333333333,0.43
1.34,290,169,131,10,0.966666666667,0.436666666667
1.35,290,169,131,10,0.966666666667,0.436666666667
1.36,291,167,133,9,0.97,0.443333333333
1.37,292,164,136,8,0.973333333333,0.453333333333
1.3800000000000001,292,162,138,8,0.973333333333,0.46
1.3900000000000001,293,161,139,7,0.976666666667,0.463333333333
1.4000000000000001,293,157,143,7,0.976666666667,0.476666666667
1.41,293,155,145,7,0.976666666667,0.483333333333
1.42,293,151,149,7,0.976666666667,0.496666666667
1.43,294,147,153,6,0.98,0.51
1.44,294,139,161,6,0.98,0.536666666667
1.45,294,137,163,6,0.98,0.543333333333
1.46,294,136,164,6,0.98,0.546666666667
1.47,294,133,167,6,0.98,0.556666666667
1.48,294,131,169,6,0.98,0.563333333333
1.49,294,130,170,6,0.98,0.566666666667
1.5,294,128,172,6,0.98,0.573333333333
1.51,295,126,174,5,0.983333333333,0.58
1.52,295,124,176,5,0.983333333333,0.586666666667
1.53,296,123,177,4,0.986666666667,0.59
1.54,296,122,178,4,0.986666666667,0.593333333333
1.55,296,120,180,4,0.986666666667,0.6
1.56,296,119,181,4,0.986666666667,0.603333333333
1.57,297,119,181,3,0.99,0.603333333333
1.58,297,117,183,3,0.99,0.61
1.59,297,115,185,3,0.99,0.616666666667
1.6,297,114,186,3,0.99,0.62
1.61,297,112,188,3,0.99,0.626666666667
1.62,297,111,189,3,0.99,0.63
1.6300000000000001,297,109,191,3,0.99,0.636666666667
1.6400000000000001,297,108,192,3,0.99,0.64
1.6500000000000001,298,107,193,2,0.993333333333,0.643333333333
1.6600000000000001,298,104,196,2,0.993333333333,0.653333333333
1.67,298,102,198,2,0.993333333333,0.66
1.68,298,100,200,2,0.993333333333,0.666666666667
1.69,298,99,201,2,0.993333333333,0.67
1.7,298,97,203,2,0.993333333333,0.676666666667
1.71,298,95,205,2,0.993333333333,0.683333333333
1.72,298,94,206,2,0.993333333333,0.686666666667
1.73,298,93,207,2,0.993333333333,0.69
1.74,298,89,211,2,0.993333333333,0.703333333333
1.75,298,87,213,2,0.993333333333,0.71
1.76,298,86,214,2,0.993333333333,0.713333333333
1.77,298,82,218,2,0.993333333333,0.726666666667
1.78,300,79,221,0,1.0,0.736666666667
1.79,300,77,223,0,1.0,0.743333333333
1.8,300,75,225,0,1.0,0.75
1.81,300,74,226,0,1.0,0.753333333333
1.82,300,72,228,0,1.0,0.76
1.83,300,72,228,0,1.0,0.76
1.84,300,72,228,0,1.0,0.76
1.85,300,70,230,0,1.0,0.766666666667
1.86,300,70,230,0,1.0,0.766666666667
1.87,300,69,231,0,1.0,0.77
1.8800000000000001,300,69,231,0,1.0,0.77
1.8900000000000001,300,69,231,0,1.0,0.77
1.9000000000000001,300,68,232,0,1.0,0.773333333333
1.9100000000000001,300,67,233,0,1.0,0.776666666667
1.92,300,64,236,0,1.0,0.786666666667
1.93,300,62,238,0,1.0,0.793333333333
1.94,300,59,241,0,1.0,0.803333333333
1.95,300,58,242,0,1.0,0.806666666667
1.96,300,57,243,0,1.0,0.81
1.97,300,57,243,0,1.0,0.81
1.98,300,56,244,0,1.0,0.813333333333
1.99,300,54,246,0,1.0,0.82
2.0,300,53,247,0,1.0,0.823333333333
2.0100000000000002,300,53,247,0,1.0,0.823333333333
2.02,300,51,249,0,1.0,0.83
2.0300000000000002,300,51,249,0,1.0,0.83
2.04,300,51,249,0,1.0,0.83
2.05,300,48,252,0,1.0,0.84
2.06,300,46,254,0,1.0,0.846666666667
2.07,300,46,254,0,1.0,0.846666666667
2.08,300,46,254,0,1.0,0.846666666667
2.09,300,45,255,0,1.0,0.85
2.1,300,44,256,0,1.0,0.853333333333
2.11,300,43,257,0,1.0,0.856666666667
2.12,300,43,257,0,1.0,0.856666666667
2.13,300,41,259,0,1.0,0.863333333333
2.14,300,41,259,0,1.0,0.863333333333
2.15,300,38,262,0,1.0,0.873333333333
2.16,300,38,262,0,1.0,0.873333333333
2.17,300,36,264,0,1.0,0.88
2.18,300,32,268,0,1.0,0.893333333333
2.19,300,32,268,0,1.0,0.893333333333
2.2,300,31,269,0,1.0,0.896666666667
2.21,300,31,269,0,1.0,0.896666666667
2.22,300,30,270,0,1.0,0.9
2.23,300,29,271,0,1.0,0.903333333333
2.24,300,28,272,0,1.0,0.906666666667
2.25,300,27,273,0,1.0,0.91
2.2600000000000002,300,27,273,0,1.0,0.91
2.27,300,25,275,0,1.0,0.916666666667
2.2800000000000002,300,23,277,0,1.0,0.923333333333
2.29,300,23,277,0,1.0,0.923333333333
2.3000000000000003,300,20,280,0,1.0,0.933333333333
2.31,300,20,280,0,1.0,0.933333333333
2.32,300,19,281,0,1.0,0.936666666667
2.33,300,18,282,0,1.0,0.94
2.34,300,18,282,0,1.0,0.94
2.35,300,18,282,0,1.0,0.94
2.36,300,18,282,0,1.0,0.94
2.37,300,18,282,0,1.0,0.94
2.38,300,16,284,0,1.0,0.946666666667
2.39,300,16,284,0,1.0,0.946666666667
2.4,300,14,286,0,1.0,0.953333333333
2.41,300,14,286,0,1.0,0.953333333333
2.42,300,14,286,0,1.0,0.953333333333
2.43,300,13,287,0,1.0,0.956666666667
2.44,300,11,289,0,1.0,0.963333333333
2.45,300,10,290,0,1.0,0.966666666667
2.46,300,10,290,0,1.0,0.966666666667
2.47,300,10,290,0,1.0,0.966666666667
2.48,300,9,291,0,1.0,0.97
2.49,300,8,292,0,1.0,0.973333333333
2.5,300,8,292,0,1.0,0.973333333333
2.5100000000000002,300,7,293,0,1.0,0.976666666667
2.52,300,6,294,0,1.0,0.98
2.5300000000000002,300,6,294,0,1.0,0.98
2.54,300,5,295,0,1.0,0.983333333333
2.5500000000000003,300,3,297,0,1.0,0.99
2.56,300,3,297,0,1.0,0.99
2.57,300,3,297,0,1.0,0.99
2.58,300,3,297,0,1.0,0.99
2.59,300,1,299,0,1.0,0.996666666667
2.6,300,1,299,0,1.0,0.996666666667
2.61,300,1,299,0,1.0,0.996666666667
2.62,300,1,299,0,1.0,0.996666666667
2.63,300,1,299,0,1.0,0.996666666667
2.64,300,1,299,0,1.0,0.996666666667
2.65,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
