threshold,tp,tn,fp,fn,tpr,fpr
0.44,97,300,0,203,0.323333333333,0.0
0.45,102,300,0,198,0.34,0.0
0.46,104,300,0,196,0.346666666667,0.0
0.47000000000000003,108,300,0,192,0.36,0.0
0.48,115,300,0,185,0.383333333333,0.0
0.49,119,300,0,181,0.396666666667,0.0
0.5,125,299,1,175,0.416666666667,0.00333333333333
0.51,130,299,1,170,0.433333333333,0.00333333333333
0.52,135,299,1,165,0.45,0.00333333333333
0.53,140,297,3,160,0.466666666667,0.01
0.54,146,296,4,154,0.486666666667,0.0133333333333
0.55,149,296,4,151,0.496666666667,0.0133333333333
0.56,153,295,5,147,0.51,0.0166666666667
0.5700000000000001,160,295,5,140,0.533333333333,0.0166666666667
0.58,165,295,5,135,0.55,0.0166666666667
0.59,167,295,5,133,0.556666666667,0.0166666666667
0.6,169,295,5,131,0.563333333333,0.0166666666667
0.61,175,293,7,125,0.583333333333,0.0233333333333
0.62,180,292,8,120,0.6,0.0266666666667
0.63,183,291,9,117,0.61,0.03
0.64,185,291,9,115,0.616666666667,0.03
0.65,190,290,10,110,0.633333333333,0.0333333333333
0.66,192,289,11,108,0.64,0.0366666666667
0.67,195,288,12,105,0.65,0.04
0.68,197,286,14,103,0.656666666667,0.0466666666667
0.6900000000000001,198,285,15,102,0.66,0.05
0.7000000000000001,200,282,18,100,0.666666666667,0.06
0.71,206,281,19,94,0.686666666667,0.0633333333333
0.72,210,281,19,90,0.7,0.0633333333333
0.73,211,280,20,89,0.703333333333,0.0666666666667
0.74,215,279,21,85,0.716666666667,0.07
0.75,220,279,21,80,0.733333333333,0.07
0.76,222,279,21,78,0.74,0.07
0.77,225,278,22,75,0.75,0.0733333333333
0.78,226,278,22,74,0.753333333333,0.0733333333333
0.79,228,277,23,72,0.76,0.0766666666667
0.8,229,276,24,71,0.763333333333,0.08
0.81,229,274,26,71,0.763333333333,0.0866666666667
0.8200000000000001,229,272,28,71,0.763333333333,0.0933333333333
0.8300000000000001,231,270,30,69,0.77,0.1
0.84,234,267,33,66,0.78,0.11
0.85,235,266,34,65,0.783333333333,0.113333333333
0.86,238,265,35,62,0.793333333333,0.116666666667
0.87,241,263,37,59,0.803333333333,0.123333333333
0.88,243,261,39,57,0.81,0.13
0.89,246,261,39,54,0.82,0.13
0.9,248,261,39,52,0.826666666667,0.13
0.91,250,259,41,50,0.833333333333,0.136666666667
0.92,251,259,41,49,0.836666666667,0.136666666667
0.93,255,258,42,45,0.85,0.14
0.9400000000000001,256,257,43,44,0.853333333333,0.143333333333
0.9500000000000001,258,255,45,42,0.86,0.15
0.96,260,252,48,40,0.866666666667,0.16
0.97,262,251,49,38,0.873333333333,0.163333333333
0.98,262,251,49,38,0.873333333333,0.163333333333
0.99,266,250,50,34,0.886666666667,0.166666666667
1.0,267,247,53,33,0.89,0.176666666667
1.01,268,247,53,32,0.893333333333,0.176666666667
1.02,268,242,58,32,0.893333333333,0.193333333333
1.03,270,237,63,30,0.9,0.21
1.04,271,233,67,29,0.903333333333,0.223333333333
1.05,274,231,69,26,0.913333333333,0.23
1.06,274,229,71,26,0.913333333333,0.236666666667
1.07,275,224,76,25,0.916666666667,0.253333333333
1.08,276,221,79,24,0.92,0.263333333333
1.09,278,219,81,22,0.926666666667,0.27
1.1,278,219,81,22,0.926666666667,0.27
1.11,279,217,83,21,0.93,0.276666666667
1.12,279,216,84,21,0.93,0.28
1.1300000000000001,279,214,86,21,0.93,0.286666666667
1.1400000000000001,279,210,90,21,0.93,0.3
1.1500000000000001,279,208,92,21,0.93,0.306666666667
1.16,280,206,94,20,0.933333333333,0.313333333333
1.17,280,205,95,20,0.933333333333,0.316666666667
1.18,280,205,95,20,0.933333333333,0.316666666667
1.19,280,204,96,20,0.933333333333,0.32
1.2,280,204,96,20,0.933333333333,0.32
1.21,280,203,97,20,0.933333333333,0.323333333333
1.22,280,203,97,20,0.933333333333,0.323333333333
1.23,281,201,99,19,0.936666666667,0.33
1.24,282,200,100,18,0.94,0.333333333333
1.25,282,197,103,18,0.94,0.343333333333
1.26,282,195,105,18,0.94,0.35
1.27,282,194,106,18,0.94,0.353333333333
1.28,282,193,107,18,0.94,0.356666666667
1.29,282,192,108,18,0.94,0.36
1.3,282,190,110,18,0.94,0.366666666667
1.31,282,189,111,18,0.94,0.37
1.32,284,186,114,16,0.946666666667,0.38
1.33,286,183,117,14,0.953333333333,0.39
1.34,286,180,120,14,0.953333333333,0.4
1.35,286,176,124,14,0.953333333333,0.413333333333
1.36,287,173,127,13,0.956666666667,0.423333333333
1.37,290,170,130,10,0.966666666667,0.433333333333
1.3800000000000001,290,169,131,10,0.966666666667,0.436666666667
1.3900000000000001,290,168,132,10,0.966666666667,0.44
1.4000000000000001,290,167,133,10,0.966666666667,0.443333333333
1.41,290,166,134,10,0.966666666667,0.446666666667
1.42,291,163,137,9,0.97,0.456666666667
1.43,291,161,139,9,0.97,0.463333333333
1.44,291,161,139,9,0.97,0.463333333333
1.45,293,159,141,7,0.976666666667,0.47
1.46,293,159,141,7,0.976666666667,0.47
1.47,294,159,141,6,0.98,0.47
1.48,295,159,141,5,0.983333333333,0.47
1.49,295,158,142,5,0.983333333333,0.473333333333
1.5,295,156,144,5,0.983333333333,0.48
1.51,295,153,147,5,0.983333333333,0.49
1.52,295,151,149,5,0.983333333333,0.496666666667
1.53,295,148,152,5,0.983333333333,0.506666666667
1.54,295,147,153,5,0.983333333333,0.51
1.55,295,144,156,5,0.983333333333,0.52
1.56,295,142,158,5,0.983333333333,0.526666666667
1.57,295,138,162,5,0.983333333333,0.54
1.58,295,134,166,5,0.983333333333,0.553333333333
1.59,295,129,171,5,0.983333333333,0.57
1.6,295,126,174,5,0.983333333333,0.58
1.61,295,121,179,5,0.983333333333,0.596666666667
1.62,295,119,181,5,0.983333333333,0.603333333333
1.6300000000000001,296,114,186,4,0.986666666667,0.62
1.6400000000000001,296,112,188,4,0.986666666667,0.626666666667
1.6500000000000001,296,109,191,4,0.986666666667,0.636666666667
1.6600000000000001,297,107,193,3,0.99,0.643333333333
1.67,297,107,193,3,0.99,0.643333333333
1.68,298,105,195,2,0.993333333333,0.65
1.69,298,104,196,2,0.993333333333,0.653333333333
1.7,298,100,200,2,0.993333333333,0.666666666667
1.71,298,98,202,2,0.993333333333,0.673333333333
1.72,299,97,203,1,0.996666666667,0.676666666667
1.73,299,95,205,1,0.996666666667,0.683333333333
1.74,300,95,205,0,1.0,0.683333333333
1.75,300,94,206,0,1.0,0.686666666667
1.76,300,92,208,0,1.0,0.693333333333
1.77,300,88,212,0,1.0,0.706666666667
1.78,300,86,214,0,1.0,0.713333333333
1.79,300,84,216,0,1.0,0.72
1.8,300,84,216,0,1.0,0.72
1.81,300,83,217,0,1.0,0.723333333333
1.82,300,81,219,0,1.0,0.73
1.83,300,79,221,0,1.0,0.736666666667
1.84,300,77,223,0,1.0,0.743333333333
1.85,300,75,225,0,1.0,0.75
1.86,300,74,226,0,1.0,0.753333333333
1.87,300,72,228,0,1.0,0.76
1.8800000000000001,300,71,229,0,1.0,0.763333333333
1.8900000000000001,300,71,229,0,1.0,0.763333333333
1.9000000000000001,300,68,232,0,1.0,0.773333333333
1.9100000000000001,300,67,233,0,1.0,0.776666666667
1.92,300,64,236,0,1.0,0.786666666667
1.93,300,63,237,0,1.0,0.79
1.94,300,63,237,0,1.0,0.79
1.95,300,62,238,0,1.0,0.793333333333
1.96,300,58,242,0,1.0,0.806666666667
1.97,300,58,242,0,1.0,0.806666666667
1.98,300,56,244,0,1.0,0.813333333333
1.99,300,55,245,0,1.0,0.816666666667
2.0,300,53,247,0,1.0,0.823333333333
2.0100000000000002,300,52,248,0,1.0,0.826666666667
2.02,300,51,249,0,1.0,0.83
2.0300000000000002,300,49,251,0,1.0,0.836666666667
2.04,300,48,252,0,1.0,0.84
2.05,300,47,253,0,1.0,0.843333333333
2.06,300,46,254,0,1.0,0.846666666667
2.07,300,46,254,0,1.0,0.846666666667
2.08,300,44,256,0,1.0,0.853333333333
2.09,300,42,258,0,1.0,0.86
2.1,300,39,261,0,1.0,0.87
2.11,300,38,262,0,1.0,0.873333333333
2.12,300,37,263,0,1.0,0.876666666667
2.13,300,37,263,0,1.0,0.876666666667
2.14,300,37,263,0,1.0,0.876666666667
2.15,300,36,264,0,1.0,0.88
2.16,300,36,264,0,1.0,0.88
2.17,300,35,265,0,1.0,0.883333333333
2.18,300,33,267,0,1.0,0.89
2.19,300,33,267,0,1.0,0.89
2.2,300,33,267,0,1.0,0.89
2.21,300,32,268,0,1.0,0.893333333333
2.22,300,31,269,0,1.0,0.896666666667
2.23,300,28,272,0,1.0,0.906666666667
2.24,300,28,272,0,1.0,0.906666666667
2.25,300,27,273,0,1.0,0.91
2.2600000000000002,300,26,274,0,1.0,0.913333333333
2.27,300,26,274,0,1.0,0.913333333333
2.2800000000000002,300,24,276,0,1.0,0.92
2.29,300,24,276,0,1.0,0.92
2.3000000000000003,300,22,278,0,1.0,0.926666666667
2.31,300,21,279,0,1.0,0.93
2.32,300,19,281,0,1.0,0.936666666667
2.33,300,17,283,0,1.0,0.943333333333
2.34,300,16,284,0,1.0,0.946666666667
2.35,300,16,284,0,1.0,0.946666666667
2.36,300,16,284,0,1.0,0.946666666667
2.37,300,16,284,0,1.0,0.946666666667
2.38,300,15,285,0,1.0,0.95
2.39,300,15,285,0,1.0,0.95
2.4,300,12,288,0,1.0,0.96
2.41,300,10,290,0,1.0,0.966666666667
2.42,300,10,290,0,1.0,0.966666666667
2.43,300,8,292,0,1.0,0.973333333333
2.44,300,8,292,0,1.0,0.973333333333
2.45,300,7,293,0,1.0,0.976666666667
2.46,300,6,294,0,1.0,0.98
2.47,300,5,295,0,1.0,0.983333333333
2.48,300,5,295,0,1.0,0.983333333333
2.49,300,4,296,0,1.0,0.986666666667
2.5,300,4,296,0,1.0,0.986666666667
2.5100000000000002,300,4,296,0,1.0,0.986666666667
2.52,300,4,296,0,1.0,0.986666666667
2.5300000000000002,300,4,296,0,1.0,0.986666666667
2.54,300,4,296,0,1.0,0.986666666667
2.5500000000000003,300,4,296,0,1.0,0.986666666667
2.56,300,4,296,0,1.0,0.986666666667
2.57,300,4,296,0,1.0,0.986666666667
2.58,300,4,296,0,1.0,0.986666666667
2.59,300,4,296,0,1.0,0.986666666667
2.6,300,4,296,0,1.0,0.986666666667
2.61,300,4,296,0,1.0,0.986666666667
2.62,300,4,296,0,1.0,0.986666666667
2.63,300,3,297,0,1.0,0.99
2.64,300,3,297,0,1.0,0.99
2.65,300,3,297,0,1.0,0.99
2.66,300,3,297,0,1.0,0.99
2.67,300,3,297,0,1.0,0.99
2.68,300,3,297,0,1.0,0.99
2.69,300,3,297,0,1.0,0.99
2.7,300,3,297,0,1.0,0.99
2.71,300,3,297,0,1.0,0.99
2.72,300,3,297,0,1.0,0.99
2.73,300,3,297,0,1.0,0.99
2.74,300,2,298,0,1.0,0.993333333333
2.75,300,2,298,0,1.0,0.993333333333
2.7600000000000002,300,2,298,0,1.0,0.993333333333
2.77,300,2,298,0,1.0,0.993333333333
2.7800000000000002,300,2,298,0,1.0,0.993333333333
2.79,300,2,298,0,1.0,0.993333333333
2.8000000000000003,300,2,298,0,1.0,0.993333333333
2.81,300,2,298,0,1.0,0.993333333333
2.82,300,2,298,0,1.0,0.993333333333
2.83,300,2,298,0,1.0,0.993333333333
2.84,300,2,298,0,1.0,0.993333333333
2.85,300,1,299,0,1.0,0.996666666667
2.86,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
